order_id;product_id;quantity
12866;3;36
14896;10;6
12154;6;20
10437;11;49
11385;7;93
10940;15;53
13709;9;28
10603;1;1
11472;18;56
12821;15;97
11871;14;64
11570;8;24
14299;12;47
14266;18;4
11866;16;87
11518;15;24
10343;8;31
12121;4;35
14394;2;81
11206;13;62
11221;19;5
11813;19;58
12067;10;37
13356;7;65
13267;8;41
14764;5;100
14456;2;87
14178;7;52
12637;4;93
14843;12;41
13545;12;18
11944;1;85
13220;9;35
12577;6;94
10550;5;97
12219;5;77
11993;12;100
14722;11;4
10613;16;55
10408;4;40
12892;16;83
14849;16;88
14697;2;45
14838;17;38
13280;16;7
10705;6;91
12325;14;82
12297;11;88
12268;7;11
10457;11;73
14139;20;47
10238;5;3
14103;15;71
13758;14;96
14706;11;10
14972;18;20
10714;10;90
13123;13;90
13001;12;50
13613;10;22
12206;9;5
12606;20;6
14145;9;91
11105;20;69
13232;18;44
12766;14;81
10070;5;72
12070;20;65
12491;5;27
10035;2;95
11037;9;51
11317;4;23
10609;8;36
11212;4;57
11627;1;68
11520;8;47
13277;3;13
10553;20;79
11533;4;63
11956;1;77
14029;18;40
10185;14;72
14852;9;99
13418;19;50
14324;1;45
11074;20;52
14281;17;21
14456;11;88
12404;10;1
12870;4;95
11979;14;72
10579;18;91
13320;6;49
10396;13;90
10447;6;93
13474;19;59
11381;16;8
13811;19;14
14357;5;97
12394;7;31
13645;12;20
12825;7;61
13533;18;97
13098;20;18
14595;1;62
10375;5;90
14317;2;50
12045;3;7
13727;13;9
11278;18;66
12668;16;54
10392;17;58
14029;8;74
12459;11;12
14614;11;86
10342;7;32
14774;3;18
10549;1;88
14920;20;73
14397;12;61
11453;10;26
12765;2;90
10753;11;89
11629;18;5
11129;19;4
12502;19;18
10914;19;23
14070;11;58
13103;12;66
10298;3;6
13978;4;1
14402;14;64
11348;18;82
14270;12;32
11707;17;84
12216;10;82
12530;8;38
13928;3;29
13620;14;97
14029;19;30
10544;10;93
14339;14;87
12419;5;98
14954;19;9
12442;19;47
12185;10;22
11765;12;6
13449;8;2
14502;20;41
12709;2;26
12803;6;71
11737;2;28
11645;18;55
13971;19;59
10686;4;61
12706;13;32
14208;15;21
14793;20;26
10580;12;15
10690;19;37
11998;13;62
13510;19;31
11203;12;35
11226;2;32
11474;20;78
10714;12;5
11302;9;88
10826;12;48
11198;8;59
14341;2;10
10855;12;60
14097;9;81
10768;13;70
14770;5;52
13386;6;85
12051;3;59
12584;14;79
14489;11;82
12082;2;31
11022;20;30
12647;8;20
13662;1;58
11050;14;94
12938;9;55
11272;4;45
12142;18;49
13061;15;80
14998;3;92
11607;6;83
13666;4;2
12736;14;16
12014;20;98
10196;16;30
13397;4;88
11146;3;96
14169;4;4
10993;5;27
13712;6;6
13636;17;22
14654;7;65
12108;20;32
12971;3;35
13549;13;97
14382;6;28
11745;6;11
11860;20;54
12987;4;4
12277;1;37
13864;18;30
14376;15;60
12559;15;6
11082;20;88
12068;7;100
13611;8;57
10694;16;40
14187;1;42
14865;1;30
12579;10;43
12313;10;32
14802;11;67
13759;14;99
14587;16;4
10380;12;47
11956;10;39
10118;12;52
11262;7;90
14405;12;25
10435;17;35
10529;9;29
10610;17;70
11681;20;6
12345;2;39
11612;3;55
10999;6;51
13801;11;27
10452;3;83
10315;19;11
12579;10;15
12203;2;9
14315;17;32
11339;1;2
12730;12;62
13081;18;54
14873;20;53
11419;2;64
11611;7;75
10324;20;83
12989;6;60
11307;19;79
12904;1;54
11756;11;64
11733;12;90
12872;5;45
12227;18;31
14100;20;16
10926;6;1
13150;5;41
10218;4;5
13902;16;22
12841;7;3
13254;11;11
14984;18;63
11217;10;14
12865;13;2
13057;13;16
13244;6;83
11813;2;18
14416;9;90
11877;1;8
10933;13;59
10693;16;22
13444;13;75
11294;18;91
11305;6;63
12240;17;73
10613;9;96
11082;17;45
10270;3;73
10874;9;49
14202;9;77
13532;11;48
14117;17;1
12151;12;81
11255;4;60
11142;1;29
11901;16;66
14421;13;17
11371;7;78
11754;6;37
11881;11;58
10587;11;74
13311;11;79
12387;14;73
10876;13;6
12674;9;29
11420;10;22
13723;12;17
12263;15;44
11325;18;83
11138;5;78
12934;14;52
10463;7;67
13870;9;8
11501;7;26
10849;6;30
10221;16;23
11813;14;31
14017;2;32
12018;2;20
14744;14;65
13749;13;2
12626;6;63
14941;1;31
11610;7;36
13619;1;86
11569;5;75
10456;1;43
14505;19;87
12190;4;33
12927;14;27
14249;11;52
10279;20;74
11337;7;37
11904;17;78
12178;18;59
12439;20;97
10436;3;92
10149;20;30
12961;5;95
13027;3;54
13818;11;80
14705;15;18
13349;5;41
11893;8;19
13474;8;37
13442;17;26
14151;6;9
10688;11;14
10797;13;33
10620;10;81
11006;10;58
13864;10;72
13154;17;98
13152;8;35
13305;15;83
14364;9;39
14150;20;37
11080;9;94
14612;5;55
11759;20;99
14385;1;60
13850;6;17
11310;12;63
13743;18;61
14975;8;12
14923;12;79
14371;14;58
13888;16;58
13017;14;62
13537;4;37
11123;14;12
10496;2;9
12991;12;74
14979;5;90
10314;18;63
11169;11;4
12676;1;85
12655;9;5
12680;16;8
13874;10;41
11063;6;22
14555;10;12
13259;2;43
12374;15;23
13591;6;45
12095;8;25
10953;8;15
11690;5;79
14927;11;28
14930;16;94
14230;18;92
10986;19;97
13994;3;68
13964;14;44
11291;20;41
10073;17;30
12069;18;89
13776;7;1
12904;4;49
11622;1;67
13034;10;61
14436;7;44
10464;18;19
14240;10;75
11601;8;23
13650;3;52
12261;4;92
12614;1;98
10165;10;83
12240;14;56
12987;10;88
10900;10;90
13897;15;6
12607;2;26
11607;12;20
14750;14;48
10381;20;59
12025;7;30
11873;5;26
10117;4;10
10576;4;59
11581;1;72
14771;15;65
11050;12;3
11668;17;3
13187;1;28
12299;11;87
12795;3;90
14145;5;30
13875;18;37
10439;6;45
13189;18;68
13307;3;86
10461;17;10
10959;3;25
10355;7;87
11248;14;39
13248;10;93
10928;11;70
13889;5;82
14729;20;75
12480;4;44
11324;18;86
14426;20;60
10170;18;28
11524;7;81
10130;7;1
14013;7;1
13663;5;4
13261;8;12
12310;13;95
10660;16;43
12123;13;29
14816;20;99
10856;9;50
12269;12;32
14854;7;91
10983;5;2
10287;2;12
11979;8;3
10243;7;50
12177;13;96
14483;17;24
12856;20;71
13661;9;17
13685;15;98
14907;9;47
14248;19;48
14327;8;46
12276;10;66
14834;2;87
13912;12;95
11721;1;93
13444;7;84
10205;14;19
10346;19;13
14109;14;50
14500;4;23
14810;20;68
14944;5;89
10903;6;57
11982;20;15
10374;14;3
10170;16;61
10074;6;1
12265;14;83
12450;3;4
14118;8;91
11736;7;16
13180;5;11
11914;20;23
11409;18;33
11347;10;87
12682;19;16
13303;3;26
10008;16;25
14335;19;54
10374;10;78
11007;10;97
14068;14;7
13495;3;58
13429;13;12
13354;10;34
12014;20;16
12965;17;49
12485;8;29
10346;4;86
14577;18;8
11130;15;64
13265;15;78
10976;20;65
13075;16;25
13413;10;29
12235;14;20
10933;13;77
12061;5;36
14213;9;90
12710;2;1
12640;6;50
14015;7;67
13026;15;41
11508;13;19
13441;8;29
14208;14;41
13765;20;64
12967;2;44
14969;14;55
13717;5;20
14793;4;81
11089;17;96
14926;16;84
11093;5;42
13037;10;64
13028;4;55
12966;5;14
13000;8;94
11742;13;31
12024;6;74
11724;15;81
11432;9;12
11646;15;80
13625;13;54
13271;15;42
13063;13;42
13314;7;86
11044;7;32
12310;15;57
14407;13;59
10174;6;92
11734;2;10
10744;9;42
13414;12;14
13253;9;44
12645;19;60
10947;6;38
13446;2;99
11291;16;59
13090;4;31
10527;18;38
12379;12;39
11735;16;25
14401;11;64
14417;8;34
10273;19;79
13740;20;38
11373;5;25
10286;13;52
13438;3;64
10085;4;49
14978;11;6
13996;4;13
11789;11;39
13921;16;89
13050;18;70
12142;16;49
13719;19;20
11212;3;51
14253;20;97
11950;5;97
11045;14;70
11058;2;47
14182;14;4
13487;4;71
13336;14;61
12680;3;83
12564;12;12
12245;3;94
13379;20;24
12381;14;36
13177;6;12
12163;20;72
12502;10;95
13929;4;57
13230;11;81
12004;9;97
14725;13;84
13805;3;37
12688;17;54
14776;19;75
12993;8;17
14218;4;3
10655;20;88
11530;10;57
14073;3;43
10410;13;71
13900;20;100
14243;10;49
10242;6;78
10436;19;16
11907;9;84
10153;5;5
13039;8;57
12861;12;75
13432;19;46
12835;6;91
11773;6;66
14389;13;36
14185;18;20
13190;11;75
14317;1;8
13781;15;23
12788;9;19
10226;15;70
14716;16;93
10678;15;94
12703;20;20
10857;15;79
10967;5;61
13541;16;31
12554;2;2
14466;18;76
13685;5;33
13301;6;88
11676;8;65
14539;1;20
14639;14;45
14788;3;70
12981;15;19
13993;8;34
14256;9;33
13044;5;9
13278;18;45
14457;18;69
11153;11;83
11843;13;11
11290;4;76
12920;12;82
14912;9;49
13534;14;27
13981;18;24
10088;11;55
10867;14;60
11753;18;37
11123;15;77
11453;12;14
11466;2;10
14528;11;35
13913;5;84
13622;9;55
10318;16;10
11420;20;8
10409;17;25
11278;2;35
12402;7;8
11452;5;39
14749;6;43
14332;9;67
14467;15;81
10571;3;43
13376;15;30
10952;13;43
11670;7;41
10438;12;26
11962;10;37
11446;10;80
10800;1;3
10620;14;67
12179;11;28
12451;13;58
14515;8;6
10878;16;68
11364;4;11
12706;9;50
13926;6;19
13946;9;28
10313;13;9
10170;18;64
12911;5;93
10394;5;37
10237;11;88
14374;6;22
11502;12;37
12898;9;78
13058;18;92
13287;6;40
10222;5;86
12198;11;30
14229;2;68
13130;20;66
14425;13;93
13059;18;35
11231;7;84
14158;2;50
10351;15;52
10429;14;57
10221;13;59
14174;10;58
10318;19;73
10086;7;54
14442;2;65
11774;14;57
11411;6;4
14417;15;60
14321;11;78
14615;14;70
10121;8;74
11575;5;30
13296;20;84
11873;15;25
14779;11;84
10865;15;94
11698;20;33
10159;12;20
12860;15;22
14220;2;39
12659;7;57
10091;15;66
11590;1;30
14539;10;8
11100;6;37
12142;13;58
14494;10;37
12525;11;34
12078;17;85
10276;5;64
14467;5;18
11588;16;88
10763;13;64
14426;14;46
10948;7;87
12290;1;58
11223;15;5
10378;10;47
11950;10;46
10645;7;51
11636;8;16
13749;8;19
12959;3;32
15000;14;70
12356;18;25
14767;18;70
12794;16;17
11724;11;83
14036;1;65
13852;18;37
11878;4;88
14841;1;97
11004;5;6
14073;12;86
11950;11;23
14410;5;31
12241;6;53
14132;20;38
13191;18;86
10158;15;5
13649;9;88
11649;1;90
10230;2;32
10422;2;70
11601;2;15
11551;6;44
10780;20;90
12300;12;89
12926;3;57
14016;6;64
13988;19;24
11915;1;79
13243;10;44
10384;14;10
14276;10;91
10139;17;9
12361;9;23
13844;3;94
14675;20;56
11855;13;82
12412;2;26
14695;6;29
11874;10;50
14277;18;76
11337;4;61
14402;2;70
14739;16;96
14147;20;57
14438;13;76
12727;15;90
12607;14;19
10894;12;26
11215;16;59
10951;14;29
10404;6;72
14028;7;90
10140;10;2
10333;20;27
10249;8;60
14954;3;68
10618;6;69
13217;17;77
14891;20;99
12479;5;72
13809;13;67
11756;20;86
13669;13;58
11158;2;71
13506;2;30
14050;2;18
13592;14;33
11503;5;47
11734;10;3
10366;15;95
13391;9;93
10385;7;37
13179;10;29
11711;16;49
11770;5;75
10718;16;19
13792;15;48
13648;20;60
11244;1;42
13700;20;16
12154;17;91
13774;14;53
14710;18;59
10714;9;57
12949;18;74
10901;5;18
11217;13;88
10687;11;5
14693;20;97
10811;4;55
13086;8;70
12355;2;41
14769;14;9
12404;9;23
14060;9;92
13947;12;45
11167;12;89
13617;10;33
11581;17;25
10752;3;26
11940;7;51
13513;11;56
13658;1;31
14981;14;66
11825;7;69
10318;6;17
10855;12;76
10584;20;81
12833;8;68
14469;12;88
10656;17;85
10115;20;46
13811;14;92
11759;5;30
11399;12;15
11059;20;36
10907;18;94
14663;7;44
13418;12;50
13299;6;75
12969;15;7
13380;2;91
13372;3;48
10136;9;31
10213;7;96
12697;6;58
14819;13;80
10746;16;72
14190;20;95
13943;16;6
10261;18;54
10528;9;42
14379;7;81
13008;2;18
11204;15;11
10360;13;41
13154;13;37
12411;12;49
12184;6;53
11677;1;79
10411;6;62
10752;2;46
11554;15;51
10995;19;44
14126;10;28
10540;12;99
13686;2;39
10633;2;48
11618;4;10
12187;11;26
14656;17;8
11848;20;33
10561;2;74
14774;11;89
14500;4;22
14266;1;69
10124;9;56
10633;1;82
11906;12;47
14056;10;33
13427;16;18
14814;3;17
11090;11;59
14865;1;21
10620;4;5
10644;14;16
12087;7;87
13674;4;24
11564;11;44
14033;3;40
14212;16;86
13093;4;72
12610;12;90
12949;2;100
14015;9;19
12456;5;84
13719;4;44
13761;11;54
12240;17;86
12439;11;61
14480;8;79
11256;6;96
14379;18;35
14426;8;9
14044;6;36
11615;10;95
11976;14;83
11267;7;28
10467;14;1
14395;18;56
12045;12;1
12792;15;3
11374;20;78
10395;1;69
13978;6;30
13944;3;7
13415;2;37
14279;14;40
13860;11;91
12073;17;89
10609;5;59
11646;11;89
11155;11;87
14669;11;100
12881;1;2
13077;13;84
14963;20;19
10394;14;7
11734;17;99
10563;17;67
10373;7;96
14764;10;10
11273;18;84
10727;11;7
13948;18;41
10500;15;60
13407;18;48
13514;19;14
12779;4;70
11380;17;76
11546;20;83
10385;15;65
10805;18;70
13954;15;54
10146;10;71
12094;12;85
14781;9;79
13843;20;66
13706;1;44
10352;20;80
13950;8;3
12388;16;74
10347;15;36
13404;3;51
12302;19;24
13527;2;87
13418;15;58
14743;2;80
12136;17;73
13601;18;80
13207;7;99
11313;11;66
14409;11;29
14965;19;49
10419;9;70
11056;8;60
14258;20;61
14862;9;84
10299;17;37
14602;6;83
10251;16;1
11152;18;86
10007;18;23
13370;18;47
14378;2;73
14218;18;31
10497;13;39
11574;1;59
12888;13;96
10004;8;43
10776;6;29
11739;17;15
11589;13;87
11303;6;82
12619;2;27
14272;2;48
13406;16;37
12891;4;28
12561;12;6
13455;8;1
11794;12;29
11314;16;31
10073;3;32
14764;7;52
10899;13;23
13099;8;56
10469;18;54
14281;4;12
12250;18;68
12736;20;16
14070;7;91
13369;14;17
12011;4;62
10859;8;55
14486;14;14
14188;13;50
11463;8;34
13248;13;79
14234;17;23
13948;2;33
14781;20;73
14204;11;58
13951;11;85
12868;15;59
14452;10;78
14453;18;42
10112;12;40
10847;8;69
11112;14;90
13505;7;98
11929;17;98
11432;11;17
11798;18;3
11893;5;79
14505;4;5
14798;8;74
14999;9;65
14320;10;65
13257;3;19
11369;17;73
14127;11;30
10102;19;45
10182;20;56
13881;14;98
10696;15;72
13259;16;31
13745;20;34
13872;9;21
12349;12;66
12203;18;47
14194;20;94
10678;18;61
12606;13;1
11749;3;40
14765;13;72
11956;1;92
10366;5;12
10818;17;58
11785;16;58
13746;6;84
10303;17;9
14803;5;9
10400;10;43
14039;17;24
13306;2;3
10947;16;39
13043;12;61
14973;13;94
14263;5;83
12411;6;5
13091;20;35
11598;7;27
11540;13;56
14682;20;95
11683;19;40
13255;15;63
13444;18;67
12082;19;8
11250;17;90
12025;12;39
13599;11;82
10990;5;71
12225;11;2
10767;17;9
12639;14;74
11581;18;59
12528;4;64
14062;17;52
13840;18;20
11477;9;7
10459;20;14
11090;16;91
13029;5;14
10660;19;74
11230;15;19
13149;14;77
11014;1;51
13823;14;27
12167;16;40
10339;20;10
10368;10;46
11233;15;2
11851;13;32
13925;2;42
12084;15;62
14043;1;55
10972;15;75
11831;14;98
12787;20;80
14567;8;17
10097;5;71
14490;15;19
11503;11;63
14392;3;23
14226;15;35
10737;17;4
11964;18;7
12036;6;73
12602;16;74
10736;6;52
11187;3;69
13511;6;44
10043;10;42
11351;15;15
12040;2;68
11556;2;8
11803;20;37
10014;9;36
10656;8;87
13819;3;60
13892;8;9
10377;5;9
13167;7;84
10071;7;82
10587;5;21
14004;12;73
11067;5;4
14671;7;15
10495;6;68
12201;10;53
13305;15;39
11186;7;38
10989;11;88
10354;12;43
11680;2;75
12644;6;74
14219;6;48
10163;17;17
10433;12;24
12998;18;14
13945;6;99
10557;14;8
13872;7;76
12342;12;87
12742;6;62
13850;18;20
14897;12;28
11775;9;68
11637;6;53
11358;1;99
10903;9;3
13611;11;4
14617;3;58
10607;19;56
14297;15;35
13637;12;9
13122;9;86
12895;10;32
10274;12;82
12485;11;42
12867;3;21
11661;13;62
11233;11;23
14555;17;98
12010;8;41
12542;8;69
14764;6;11
11816;1;17
13376;11;92
14060;8;61
13581;11;19
12161;14;74
11730;12;59
10049;1;49
11199;15;40
10838;19;7
12503;6;72
12779;13;98
14897;11;48
12674;17;23
11540;6;30
13904;3;30
10144;11;22
11887;18;59
10651;7;5
10864;19;86
14464;8;93
14097;4;16
11915;4;37
11581;5;16
10625;10;41
12175;7;93
11855;15;78
10800;19;11
14452;1;100
14178;7;91
14719;17;85
10010;19;93
10975;1;28
13257;2;83
12113;9;24
13444;13;68
13627;17;37
10930;18;18
13863;12;84
12015;4;95
10044;9;8
14491;11;75
10376;4;19
11581;6;31
12382;7;68
10612;16;24
13528;17;28
13877;6;41
11788;14;6
10905;18;90
10927;19;74
10610;17;79
10982;15;85
10484;5;92
14488;4;85
11461;7;1
14857;18;59
13201;9;50
10556;12;44
12947;14;43
10775;8;43
14839;17;3
13759;8;36
14332;6;42
12879;19;56
12995;12;47
10115;16;50
14158;11;88
14956;7;54
13782;17;54
12809;12;9
14574;6;77
14361;17;28
11704;2;3
12136;13;18
10929;19;39
12558;10;97
11257;1;21
14756;6;36
14338;17;42
11888;3;13
12584;13;20
11540;16;80
11740;15;1
14123;9;10
14777;6;94
11924;2;87
11797;4;96
12384;16;82
14259;9;93
12910;4;39
11184;11;84
14786;11;30
14032;9;46
12620;7;81
14273;12;75
10236;2;71
14538;20;27
14147;10;48
10703;5;30
10617;11;91
11533;15;47
12221;8;86
13535;7;27
10859;2;76
12020;2;43
13848;5;83
13368;16;10
14214;3;15
10976;8;60
11635;19;26
12434;3;95
12681;18;43
14886;6;94
11165;7;69
12975;16;56
10230;11;35
12770;4;87
14960;20;26
13440;20;20
11475;19;40
10212;15;76
11433;16;28
10003;9;15
10721;1;91
13364;15;92
11858;8;79
14018;6;78
12121;15;34
10211;8;40
13276;15;23
10841;8;43
11826;8;56
12995;9;98
12267;6;86
12333;16;46
10886;3;19
14649;18;7
11861;12;39
11990;3;71
12663;18;22
14858;19;51
13025;9;80
13609;14;75
13191;4;14
10630;2;1
13366;13;23
13224;1;77
13259;9;94
13776;16;9
13574;14;51
13270;16;46
10194;17;28
13699;17;85
13482;8;83
13144;8;50
10448;3;65
14277;3;83
14680;16;4
13864;3;46
12956;4;41
12878;5;43
13538;18;28
10220;5;51
12493;15;49
10824;16;45
14122;12;21
12674;16;27
13451;14;50
10754;12;51
11115;19;79
11863;16;8
11611;13;89
14971;13;86
10662;2;34
14445;17;89
10681;9;65
14055;20;79
11458;20;70
13472;15;92
12761;17;34
12890;18;23
13509;17;43
11002;18;20
12299;10;73
12715;4;92
14348;5;37
11919;2;93
14302;9;13
14383;8;28
13928;12;66
14327;13;66
13634;10;75
12145;3;88
13463;17;93
12792;9;63
14539;6;14
13862;13;33
10028;16;83
14280;2;77
13837;9;4
10751;6;94
13306;11;1
14437;17;22
12531;12;65
12336;4;34
14453;15;47
14202;16;19
13611;1;21
14062;3;29
10873;17;16
13503;17;92
14310;12;45
13014;14;70
10205;1;81
12013;3;64
13146;16;38
13876;5;3
13507;10;93
10685;19;7
13366;20;39
14463;1;41
14332;4;69
13838;6;26
12733;11;65
14815;18;96
10937;17;65
10463;18;86
11247;14;78
14783;6;81
13494;11;42
10615;10;4
12785;2;40
12839;14;28
11152;2;23
12417;8;67
12943;18;60
10140;8;78
10497;10;61
14217;20;56
12424;3;56
14251;19;20
10221;8;93
11122;19;60
10440;3;52
14878;6;23
13951;15;10
13360;4;54
11833;2;6
12659;19;46
11710;11;34
11455;13;67
10846;8;18
11427;16;61
13654;9;6
14218;4;75
13765;4;68
13036;7;89
14416;14;90
11416;5;31
14430;20;89
10422;2;24
12303;19;63
12350;4;64
11086;4;31
12226;6;32
10939;9;74
13486;8;66
11976;6;59
12094;12;21
11498;6;55
14732;3;44
12917;7;92
14226;1;92
12316;10;92
14035;18;65
14003;16;80
12465;18;80
10215;3;76
10029;10;22
13159;1;23
10249;16;73
10230;20;48
13943;17;77
12024;3;20
14517;16;27
11657;4;35
10880;6;20
10236;18;29
13859;11;11
14069;9;53
14109;18;53
13381;5;95
13230;16;14
12012;11;83
13480;13;28
12878;18;37
11848;10;71
11404;8;81
12094;19;19
12009;12;42
12821;11;17
13873;18;31
11591;2;68
13953;2;77
11027;18;21
10279;3;99
11979;14;60
10092;8;28
13678;2;8
11885;8;4
11436;20;89
14505;13;69
11225;1;38
11405;10;40
14009;2;78
14197;15;41
14412;9;52
14466;7;72
11071;10;26
10606;7;73
12958;20;89
11460;10;64
13614;1;80
10076;3;14
13827;13;15
12054;14;36
13824;7;21
11655;18;26
11425;9;73
14821;18;19
11369;15;34
11255;15;98
13591;1;25
11006;16;47
13948;16;69
13427;7;30
13562;12;7
14985;16;17
10311;19;59
12448;20;2
12052;20;82
11815;1;33
11505;1;54
11986;14;50
14254;19;2
13765;19;25
12390;1;44
14302;11;7
10018;10;28
13391;7;72
10458;3;24
13990;18;28
10176;19;68
11100;8;1
11425;3;30
11313;10;33
14456;3;51
13463;5;33
12259;9;22
11280;5;32
12847;6;58
12374;12;86
12337;12;83
14994;14;6
12462;19;15
10106;4;20
11229;11;40
14864;3;75
14856;15;90
10413;9;41
14478;15;63
11063;13;11
10534;8;58
10299;5;24
12078;15;44
10014;19;97
14777;14;46
11532;7;14
10240;7;50
14474;8;65
13821;4;52
11839;14;26
10450;15;98
13177;5;58
13548;20;15
11615;11;57
14558;13;16
10850;4;24
11543;5;32
11003;4;68
14268;16;50
14050;14;77
14065;18;52
13522;13;55
13231;16;32
13800;4;15
11325;9;38
14572;19;30
13596;19;54
12083;12;69
14720;9;32
12379;10;19
12827;9;78
13764;15;47
14884;12;16
10011;17;64
11942;9;24
11628;2;65
11076;16;40
11255;5;44
10337;10;7
10720;12;24
13081;2;29
13703;14;13
13037;6;97
10779;10;56
13884;10;4
14586;7;93
12871;1;65
12437;2;36
13326;11;69
11398;3;59
14624;15;62
12750;10;9
12367;14;69
13683;6;51
11805;13;25
12494;19;84
10897;14;70
13179;15;61
13262;16;85
10016;10;59
14509;2;55
12263;5;10
12341;5;28
10698;12;4
11911;14;11
13253;12;14
12767;19;21
11597;4;4
12304;10;94
12428;19;90
10792;3;62
12093;12;46
12946;19;13
11845;9;40
13116;10;45
12247;11;2
13256;4;84
10893;1;84
11674;8;34
10311;14;54
10909;1;82
11691;2;84
10024;5;66
11795;1;77
12240;10;19
12726;3;27
14209;7;60
11464;14;19
12436;1;71
12249;2;24
11696;10;24
12085;19;32
11332;20;81
14145;6;13
12447;1;87
10984;2;8
10003;18;99
11561;4;34
11588;19;79
14557;4;37
14141;11;8
10129;2;71
12708;7;76
10356;1;84
12360;3;61
14773;6;6
10622;6;17
10879;14;29
12902;5;71
13316;18;63
12713;16;20
14312;15;48
13129;13;3
10324;14;56
13436;20;97
13744;3;19
14773;3;27
11335;9;33
10235;12;16
12840;8;9
14038;13;80
11398;2;9
13948;3;89
10800;2;7
12128;8;21
11691;1;52
11083;1;94
14371;15;74
11610;17;34
10281;5;23
11815;3;41
13495;17;62
13294;15;21
14936;7;96
13392;8;13
14116;13;61
12163;5;42
10732;7;12
12610;10;23
12663;20;8
14238;15;27
14044;14;52
11232;8;48
11918;7;87
11365;9;73
11266;20;86
12679;10;79
12829;2;80
13221;2;88
13917;17;75
10576;11;27
13077;2;95
12729;10;33
14455;2;91
14023;4;70
11903;20;80
12917;14;9
11983;11;50
14592;20;87
11484;10;64
12803;16;30
14069;17;21
10789;11;90
13710;3;66
10392;19;17
11258;16;15
10259;19;76
13960;5;30
11439;1;88
14155;8;22
11195;10;26
11474;7;39
11627;19;26
10735;14;6
11746;11;93
14134;8;17
14832;19;55
11758;14;5
10887;8;39
11232;17;63
10294;17;15
14529;12;82
13743;4;75
14064;18;23
11038;1;91
10354;11;73
10314;17;45
14404;16;82
14736;17;61
14199;3;22
12857;18;7
10351;8;79
10510;13;53
13156;16;41
11539;13;54
10746;3;15
12646;7;31
12183;11;93
14751;9;87
12307;19;47
14451;14;54
12728;4;38
10773;1;53
14782;1;74
14919;15;95
11193;9;39
10085;13;68
11352;13;42
14274;4;36
13780;1;19
14585;17;8
13923;17;68
14780;3;29
14254;6;22
12117;8;25
10653;1;90
10861;1;21
14160;13;35
14614;19;71
13701;7;32
12385;5;74
12228;3;37
14660;20;92
11702;18;86
10843;5;88
11360;13;71
10877;11;3
11974;15;71
11348;20;51
11916;4;13
14545;12;64
12985;3;98
13487;9;22
13565;16;84
14832;7;80
10096;16;93
12006;11;41
12782;18;83
11686;9;69
13619;2;69
14265;11;82
14989;1;43
14585;16;24
14892;15;50
12579;5;88
13864;19;48
14356;3;79
10023;11;79
13290;9;24
12769;20;34
14418;8;60
12069;20;99
14357;2;44
14760;9;96
11909;1;27
13121;14;43
14209;5;16
12007;4;61
14996;11;39
12212;12;97
13122;15;100
11352;12;30
12317;4;8
12800;4;77
10234;12;90
14505;18;79
12762;2;74
13895;6;49
11864;6;14
10701;19;85
11659;15;86
10055;9;45
12737;13;37
13824;18;17
11642;6;54
11249;16;88
12271;13;10
11462;11;40
12930;14;20
11612;3;25
14321;20;28
10940;6;96
10624;16;31
12505;13;59
12798;18;69
14213;3;72
10024;6;72
12506;19;100
11413;5;93
11328;9;11
14243;8;2
14119;8;12
11964;15;53
10641;17;84
11089;6;47
10667;13;15
12291;16;69
14119;7;79
10838;13;3
12101;2;68
13241;16;78
13035;2;81
14535;17;93
12826;9;31
13299;13;8
12595;15;26
12141;8;17
12421;20;33
10282;19;26
10242;4;88
10644;9;55
14413;2;66
11407;7;27
13843;5;32
14083;15;82
14302;14;6
13040;11;58
10366;8;50
11672;13;31
11580;14;34
10846;18;55
14353;12;100
13196;14;39
14786;1;74
10974;11;26
11170;18;83
13442;18;60
12322;10;97
13392;11;90
12008;17;65
11854;17;31
13022;20;15
11141;15;71
10662;18;52
14956;3;42
11807;14;11
10441;14;37
13948;13;6
14922;5;38
11614;15;60
14943;18;22
12731;2;15
11776;15;84
10631;16;22
10282;16;80
14678;20;35
12123;13;34
11057;9;10
10194;20;3
12948;1;88
13732;8;85
11676;2;45
13546;4;32
10344;17;47
12533;12;23
12386;1;11
12283;7;36
12451;16;60
12357;3;55
12819;2;6
12411;20;72
11333;18;50
14607;8;89
10956;11;3
10419;15;57
13923;15;87
11863;9;65
14558;13;27
14346;10;64
11563;1;6
11523;20;23
11429;19;16
13512;20;41
10377;5;14
12330;3;31
14677;8;76
13591;18;21
11294;12;80
13444;17;74
12563;14;71
14883;1;3
13867;20;7
13488;3;22
13322;1;11
10410;2;1
10401;12;19
10125;5;95
10928;9;64
14638;20;24
12957;8;15
11577;1;19
10368;5;74
14633;19;25
11071;4;62
10036;14;97
12821;20;13
11038;20;35
13221;11;10
11703;8;82
11250;10;16
11099;13;50
14477;20;35
14277;19;21
12433;9;88
12132;9;30
14220;15;24
12903;10;71
12046;19;18
10832;9;20
14211;15;53
13167;20;12
12365;8;28
12969;2;10
12186;4;47
11365;18;25
10506;17;96
12128;4;12
11147;1;55
10890;18;72
13360;4;90
10774;7;45
11486;4;61
11591;5;35
14612;18;16
13708;11;10
12470;10;40
12870;14;59
11154;13;38
10886;17;99
12896;14;44
12768;17;59
10068;6;97
11545;18;43
14355;5;73
11343;1;35
11857;5;21
12038;18;81
12699;2;26
14110;11;91
12378;9;52
